trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,exit_time,exit_price,exit_reason,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_signal_time,bars_held,position_sizing_mode,stop_distance_points,contracts_raw,initial_stop_price,campaign_variant_name,scope,alpha_variant_name,phase,account_size_usd,risk_per_trade_pct,risk_budget_usd,leverage_used,risk_pct_decimal,max_contracts,skip_trade_if_too_small,capital_after_trade_usd
107,2023-04-18,long,3,2023-04-18 10:30:00-04:00,4172.25,4170.25,2023-04-18 11:30:00-04:00,4170.0,stop,10.0,30.0,30.0,62583.75,-2.25,-9.0,-33.75,7.5,-41.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-04-18 09:30:00-04:00,1,risk_percent,2.0,12.6691484375,4170.25,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,50676.59375,0.25,126.691484375,1.2349636265756319,0.0025,3.0,False,50635.34375
108,2023-04-28,short,3,2023-04-28 10:30:00-04:00,4176.75,4178.25,2023-04-28 11:30:00-04:00,4178.5,stop_ambiguous_first,7.5,22.5,22.5,62651.25,-1.75,-7.0,-26.25,7.5,-33.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-04-28 09:30:00-04:00,1,risk_percent,1.5,16.878447916666666,4178.25,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,50635.34375,0.25,126.588359375,1.237302748635927,0.0025,3.0,False,50601.59375
109,2023-05-02,long,3,2023-05-02 10:30:00-04:00,4138.25,4134.0,2023-05-02 11:30:00-04:00,4133.75,stop,21.25,63.75,63.75,62073.75,-4.5,-18.0,-67.5,7.5,-75.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-05-02 09:30:00-04:00,1,risk_percent,4.25,5.953128676470588,4134.0,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,50601.59375,0.25,126.503984375,1.2267153146732657,0.0025,3.0,False,50526.59375
110,2023-05-03,long,3,2023-05-03 15:30:00-04:00,4116.25,4115.0,2023-05-04 09:30:00-04:00,4114.75,stop,6.25,18.75,18.75,61743.75,-1.5,-6.0,-22.5,7.5,-30.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-05-03 14:30:00-04:00,1,risk_percent,1.25,20.2106375,4115.0,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,50526.59375,0.25,126.316484375,1.222004996131369,0.0025,3.0,False,50496.59375
111,2023-05-04,long,3,2023-05-04 10:30:00-04:00,4065.5,4065.0,2023-05-04 11:30:00-04:00,4064.75,stop_ambiguous_first,2.5,7.5,7.5,60982.5,-0.75,-3.0,-11.25,7.5,-18.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-05-04 09:30:00-04:00,1,risk_percent,0.5,50.49659375,4065.0,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,50496.59375,0.25,126.241484375,1.2076557144015283,0.0025,3.0,False,50477.84375
112,2023-05-26,short,3,2023-05-26 10:30:00-04:00,4205.25,4205.5,2023-05-26 11:30:00-04:00,4205.75,stop,1.25,3.75,3.75,63078.75,-0.5,-2.0,-7.5,7.5,-15.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-05-26 09:30:00-04:00,1,risk_percent,0.25,100.9556875,4205.5,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,50477.84375,0.25,126.194609375,1.2496324191740065,0.0025,3.0,False,50462.84375
113,2023-06-20,long,3,2023-06-20 10:30:00-04:00,4413.25,4432.36875,2023-06-20 14:30:00-04:00,4429.065625,mixed_partial_time_stop,13.75,41.25,41.25,66198.75,15.815625000000182,63.26250000000073,237.23437500000273,7.5,229.73437500000273,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-06-20 09:30:00-04:00,4,risk_percent,2.75,9.175062500000001,4410.5,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,50462.84375,0.25,126.157109375,1.311831539418545,0.0025,3.0,False,50692.578125
114,2023-07-06,long,3,2023-07-06 10:30:00-04:00,4426.75,4423.75,2023-07-06 11:30:00-04:00,4423.5,stop_ambiguous_first,15.0,45.0,45.0,66401.25,-3.25,-13.0,-48.75,7.5,-56.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-07-06 09:30:00-04:00,1,risk_percent,3.0,8.448763020833333,4423.75,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,50692.578125,0.25,126.7314453125,1.309881100074746,0.0025,3.0,False,50636.328125
115,2023-08-08,long,3,2023-08-08 10:30:00-04:00,4491.5,4497.5875,2023-08-08 14:30:00-04:00,4507.95625,mixed_partial_time_stop,41.25,123.75,123.75,67372.5,16.456250000000182,65.82500000000073,246.84375000000273,7.5,239.34375000000273,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-08-08 09:30:00-04:00,4,risk_percent,8.25,3.068868371212121,4483.25,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,50636.328125,0.25,126.5908203125,1.3305170910830137,0.0025,3.0,False,50875.671875
116,2023-08-10,short,2,2023-08-10 10:30:00-04:00,4536.5,4504.6,2023-08-10 12:30:00-04:00,4516.125,mixed_trailing_stop,42.5,85.0,85.0,45365.0,20.375,81.5,203.75,5.0,198.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-08-10 09:30:00-04:00,2,risk_percent,8.5,2.992686580882353,4545.0,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,50875.671875,0.25,127.1891796875,0.8916835557761369,0.0025,3.0,False,51074.421875
117,2023-08-24,long,3,2023-08-24 10:30:00-04:00,4438.25,4437.75,2023-08-24 11:30:00-04:00,4437.5,stop,2.5,7.5,7.5,66573.75,-0.75,-3.0,-11.25,7.5,-18.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-08-24 09:30:00-04:00,1,risk_percent,0.5,51.074421875,4437.75,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,51074.421875,0.25,127.6860546875,1.3034655617430815,0.0025,3.0,False,51055.671875
118,2023-11-14,short,3,2023-11-14 10:30:00-05:00,4511.75,4512.25,2023-11-14 11:30:00-05:00,4512.5,stop_ambiguous_first,2.5,7.5,7.5,67676.25,-0.75,-3.0,-11.25,7.5,-18.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-11-14 09:30:00-05:00,1,risk_percent,0.5,51.055671875,4512.25,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,51055.671875,0.25,127.6391796875,1.32553832932984,0.0025,3.0,False,51036.921875
119,2023-12-01,short,3,2023-12-01 11:30:00-05:00,4585.25,4586.75,2023-12-01 12:30:00-05:00,4587.0,stop,7.5,22.5,22.5,68778.75,-1.75,-7.0,-26.25,7.5,-33.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-12-01 10:30:00-05:00,1,risk_percent,1.5,17.012307291666666,4586.75,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,51036.921875,0.25,127.5923046875,1.347627315151439,0.0025,3.0,False,51003.171875
120,2023-12-08,short,3,2023-12-08 10:30:00-05:00,4604.5,4600.44375,2023-12-08 12:30:00-05:00,4599.375,mixed_trailing_stop,30.0,90.0,90.0,69067.5,5.125,20.5,76.875,7.5,69.375,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-12-08 09:30:00-05:00,2,risk_percent,6.0,4.250264322916667,4610.5,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,51003.171875,0.25,127.50792968750001,1.3541804844857994,0.0025,3.0,False,51072.546875
121,2023-12-20,long,3,2023-12-20 15:30:00-05:00,4763.75,4775.875,2023-12-21 11:30:00-05:00,4773.25,mixed_trailing_stop,12.5,37.5,37.5,71456.25,9.5,38.0,142.5,7.5,135.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-12-20 14:30:00-05:00,3,risk_percent,2.5,10.214509375,4761.25,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,51072.546875,0.25,127.6813671875,1.3991127204775804,0.0025,3.0,False,51207.546875
122,2023-12-29,long,3,2023-12-29 11:30:00-05:00,4804.0,4803.0,2023-12-29 12:30:00-05:00,4802.75,stop_ambiguous_first,5.0,15.0,15.0,72060.0,-1.25,-5.0,-18.75,7.5,-26.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2023-12-29 10:30:00-05:00,1,risk_percent,1.0,25.603773437500003,4803.0,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,51207.546875,0.25,128.0188671875,1.4072144517272387,0.0025,3.0,False,51181.296875
123,2024-01-05,short,2,2024-01-05 10:30:00-05:00,4750.0,4737.7375,2024-01-05 13:30:00-05:00,4739.75,mixed_trailing_stop,50.0,100.0,100.0,47500.0,10.25,41.0,102.5,5.0,97.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-01-05 09:30:00-05:00,3,risk_percent,10.0,2.5590648437500003,4760.0,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,51181.296875,0.25,127.95324218750001,0.9280733959518294,0.0025,3.0,False,51278.796875
124,2024-01-31,long,3,2024-01-31 10:30:00-05:00,4912.75,4911.0,2024-01-31 11:30:00-05:00,4910.75,stop,8.75,26.25,26.25,73691.25,-2.0,-8.0,-30.0,7.5,-37.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-01-31 09:30:00-05:00,1,risk_percent,1.75,14.651084821428572,4911.0,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,51278.796875,0.25,128.1969921875,1.4370705728458064,0.0025,3.0,False,51241.296875
125,2024-03-05,long,3,2024-03-05 10:30:00-05:00,5098.25,5095.0,2024-03-05 11:30:00-05:00,5094.75,stop,16.25,48.75,48.75,76473.75,-3.5,-14.0,-52.5,7.5,-60.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-03-05 09:30:00-05:00,1,risk_percent,3.25,7.883276442307692,5095.0,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,51241.296875,0.25,128.1032421875,1.4924241708119337,0.0025,3.0,False,51181.296875
126,2024-03-08,short,3,2024-03-08 10:30:00-05:00,5190.25,5143.1125,2024-03-08 13:30:00-05:00,5162.0,mixed_trailing_stop,13.75,41.25,41.25,77853.75,28.25,113.0,423.75,7.5,416.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-03-08 09:30:00-05:00,3,risk_percent,2.75,9.305690340909091,5193.0,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,51181.296875,0.25,127.95324218750001,1.5211367189491523,0.0025,3.0,False,51597.546875
127,2024-03-27,long,3,2024-03-27 10:30:00-04:00,5275.25,5272.75,2024-03-27 11:30:00-04:00,5272.5,stop,12.5,37.5,37.5,79128.75,-2.75,-11.0,-41.25,7.5,-48.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-03-27 09:30:00-04:00,1,risk_percent,2.5,10.319509375,5272.75,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,51597.546875,0.25,128.9938671875,1.5335758149839367,0.0025,3.0,False,51548.796875
128,2024-04-03,short,3,2024-04-03 10:30:00-04:00,5274.75,5277.25,2024-04-03 11:30:00-04:00,5277.5,stop,12.5,37.5,37.5,79121.25,-2.75,-11.0,-41.25,7.5,-48.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-04-03 09:30:00-04:00,1,risk_percent,2.5,10.309759375,5277.25,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,51548.796875,0.25,128.8719921875,1.5348806334289447,0.0025,3.0,False,51500.046875
129,2024-04-04,long,3,2024-04-04 14:30:00-04:00,5248.25,5246.5,2024-04-04 15:30:00-04:00,5246.25,stop,8.75,26.25,26.25,78723.75,-2.0,-8.0,-30.0,7.5,-37.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-04-04 13:30:00-04:00,1,risk_percent,1.75,14.714299107142857,5246.5,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,51500.046875,0.25,128.7501171875,1.5286151135177972,0.0025,3.0,False,51462.546875
130,2024-04-11,long,3,2024-04-11 10:30:00-04:00,5187.25,5241.41875,2024-04-11 14:30:00-04:00,5225.165625,mixed_partial_time_stop,27.5,82.5,82.5,77808.75,37.915624999999636,151.66249999999854,568.7343749999945,7.5,561.2343749999945,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-04-11 09:30:00-04:00,4,risk_percent,5.5,4.678413352272727,5181.75,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,51462.546875,0.25,128.6563671875,1.5119490721862956,0.0025,3.0,False,52023.78124999999
131,2024-05-22,long,3,2024-05-22 14:30:00-04:00,5309.0,5309.0,2024-05-22 15:30:00-04:00,5323.16875,mixed_partial_eod_flat,2.5,7.5,7.5,79635.0,14.168749999999818,56.67499999999927,212.53124999999727,7.5,205.03124999999727,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-05-22 13:30:00-04:00,1,risk_percent,0.5,52.02378124999999,5308.5,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,52023.78124999999,0.25,130.05945312499998,1.5307422506894386,0.0025,3.0,False,52228.81249999999
132,2024-05-23,long,2,2024-05-23 10:30:00-04:00,5332.25,5333.73125,2024-05-23 12:30:00-04:00,5335.875,mixed_trailing_stop,48.75,97.5,97.5,53322.5,3.625,14.5,36.25,5.0,31.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-05-23 09:30:00-04:00,2,risk_percent,9.75,2.6784006410256405,5322.5,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,52228.81249999999,0.25,130.57203124999998,1.020940309527428,0.0025,3.0,False,52260.06249999999
133,2024-05-23,long,3,2024-05-23 14:30:00-04:00,5284.0,5281.25,2024-05-23 15:30:00-04:00,5281.0,stop,13.75,41.25,41.25,79260.0,-3.0,-12.0,-45.0,7.5,-52.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-05-23 13:30:00-04:00,1,risk_percent,2.75,9.501829545454545,5281.25,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,52260.06249999999,0.25,130.65015624999998,1.516645717750529,0.0025,3.0,False,52207.56249999999
134,2024-05-31,long,3,2024-05-31 10:30:00-04:00,5233.0,5230.25,2024-05-31 11:30:00-04:00,5230.0,stop,13.75,41.25,41.25,78495.0,-3.0,-12.0,-45.0,7.5,-52.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-05-31 09:30:00-04:00,1,risk_percent,2.75,9.49228409090909,5230.25,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,52207.56249999999,0.25,130.51890625,1.5035178093212074,0.0025,3.0,False,52155.06249999999
135,2024-06-28,short,3,2024-06-28 10:30:00-04:00,5577.25,5542.95,2024-06-28 14:30:00-04:00,5549.775,mixed_partial_time_stop,38.75,116.25,116.25,83658.75,27.475000000000364,109.90000000000146,412.12500000000546,7.5,404.62500000000546,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-06-28 09:30:00-04:00,4,risk_percent,7.75,3.3648427419354836,5585.0,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,52155.06249999999,0.25,130.38765625,1.604038917602678,0.0025,3.0,False,52559.6875
136,2024-07-11,long,3,2024-07-11 11:30:00-04:00,5645.5,5643.25,2024-07-11 12:30:00-04:00,5643.0,stop,11.25,33.75,33.75,84682.5,-2.5,-10.0,-37.5,7.5,-45.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-07-11 10:30:00-04:00,1,risk_percent,2.25,11.679930555555554,5643.25,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,52559.6875,0.25,131.39921875,1.6111682551385031,0.0025,3.0,False,52514.6875
137,2024-07-12,short,3,2024-07-12 10:30:00-04:00,5668.0,5669.25,2024-07-12 11:30:00-04:00,5669.5,stop,6.25,18.75,18.75,85020.0,-1.5,-6.0,-22.5,7.5,-30.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-07-12 09:30:00-04:00,1,risk_percent,1.25,21.005875,5669.25,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,52514.6875,0.25,131.28671875,1.6189756437187215,0.0025,3.0,False,52484.6875
138,2024-07-18,long,3,2024-07-18 11:30:00-04:00,5604.5,5604.0,2024-07-18 12:30:00-04:00,5603.75,stop_ambiguous_first,2.5,7.5,7.5,84067.5,-0.75,-3.0,-11.25,7.5,-18.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-07-18 10:30:00-04:00,1,risk_percent,0.5,52.48468749999999,5604.0,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,52484.6875,0.25,131.21171875,1.6017528922126096,0.0025,3.0,False,52465.9375
139,2024-07-24,long,3,2024-07-24 10:30:00-04:00,5519.75,5513.25,2024-07-24 11:30:00-04:00,5513.0,stop,32.5,97.5,97.5,82796.25,-6.75,-27.0,-101.25,7.5,-108.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-07-24 09:30:00-04:00,1,risk_percent,6.5,4.035841346153846,5513.25,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,52465.9375,0.25,131.16484375,1.5780953118392291,0.0025,3.0,False,52357.1875
140,2024-08-23,short,3,2024-08-23 10:30:00-04:00,5657.5,5627.49375,2024-08-23 12:30:00-04:00,5637.0,mixed_trailing_stop,21.25,63.75,63.75,84862.5,20.5,82.0,307.5,7.5,300.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-08-23 09:30:00-04:00,2,risk_percent,4.25,6.159669117647058,5661.75,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,52357.1875,0.25,130.89296875,1.6208376357114294,0.0025,3.0,False,52657.1875
141,2024-09-06,long,3,2024-09-06 10:30:00-04:00,5463.25,5462.25,2024-09-06 11:30:00-04:00,5462.0,stop,5.0,15.0,15.0,81948.75,-1.25,-5.0,-18.75,7.5,-26.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-09-06 09:30:00-04:00,1,risk_percent,1.0,26.32859375,5462.25,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,52657.1875,0.25,131.64296875,1.5562690278511362,0.0025,3.0,False,52630.9375
142,2024-09-11,long,3,2024-09-11 10:30:00-04:00,5425.75,5509.95625,2024-09-11 14:30:00-04:00,5492.896875,mixed_partial_time_stop,7.5,22.5,22.5,81386.25,67.14687500000036,268.58750000000146,1007.2031250000055,7.5,999.7031250000055,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-09-11 09:30:00-04:00,4,risk_percent,1.5,17.543645833333336,5424.25,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,52630.9375,0.25,131.57734375,1.5463575962332041,0.0025,3.0,False,53630.64062500001
143,2024-09-26,long,3,2024-09-26 10:30:00-04:00,5806.5,5804.0,2024-09-26 11:30:00-04:00,5803.75,stop,12.5,37.5,37.5,87097.5,-2.75,-11.0,-41.25,7.5,-48.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-09-26 09:30:00-04:00,1,risk_percent,2.5,10.726128125000002,5804.0,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,53630.64062500001,0.25,134.07660156250003,1.624024978724557,0.0025,3.0,False,53581.89062500001
144,2024-10-01,long,3,2024-10-01 10:30:00-04:00,5748.5,5751.75625,2024-10-01 12:30:00-04:00,5754.75,mixed_trailing_stop,36.25,108.75,108.75,86227.5,6.25,25.0,93.75,7.5,86.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-10-01 09:30:00-04:00,2,risk_percent,7.25,3.6953028017241385,5741.25,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,53581.89062500001,0.25,133.9547265625,1.6092657238146866,0.0025,3.0,False,53668.14062500001
145,2024-10-04,long,3,2024-10-04 10:30:00-04:00,5758.0,5752.5,2024-10-04 11:30:00-04:00,5752.25,stop_ambiguous_first,27.5,82.5,82.5,86370.0,-5.75,-23.0,-86.25,7.5,-93.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-10-04 09:30:00-04:00,1,risk_percent,5.5,4.878921875000001,5752.5,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,53668.14062500001,0.25,134.17035156250003,1.6093346815105911,0.0025,3.0,False,53574.39062500001
146,2024-10-17,long,2,2024-10-17 10:30:00-04:00,5902.25,5902.25,2024-10-17 12:30:00-04:00,5905.81875,mixed_trailing_stop,55.0,110.0,110.0,59022.5,3.568750000000364,14.275000000001455,35.68750000000364,5.0,30.687500000003638,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-10-17 09:30:00-04:00,2,risk_percent,11.0,2.435199573863637,5891.25,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,53574.39062500001,0.25,133.93597656250003,1.1016924189233368,0.0025,3.0,False,53605.078125000015
147,2024-10-21,long,3,2024-10-21 11:30:00-04:00,5867.75,5881.6,2024-10-21 14:30:00-04:00,5878.125,mixed_trailing_stop,10.0,30.0,30.0,88016.25,10.375,41.5,155.625,7.5,148.125,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-10-21 10:30:00-04:00,3,risk_percent,2.0,13.401269531250003,5865.75,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,53605.078125000015,0.25,134.01269531250003,1.641938657280895,0.0025,3.0,False,53753.203125000015
148,2024-10-31,long,3,2024-10-31 10:30:00-04:00,5770.5,5767.75,2024-10-31 11:30:00-04:00,5767.5,stop,13.75,41.25,41.25,86557.5,-3.0,-12.0,-45.0,7.5,-52.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-10-31 09:30:00-04:00,1,risk_percent,2.75,9.773309659090913,5767.75,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,53753.203125000015,0.25,134.38300781250004,1.6102761318002847,0.0025,3.0,False,53700.703125000015
149,2024-11-15,long,3,2024-11-15 10:30:00-05:00,5907.75,5906.0,2024-11-15 11:30:00-05:00,5905.75,stop,8.75,26.25,26.25,88616.25,-2.0,-8.0,-30.0,7.5,-37.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-11-15 09:30:00-05:00,1,risk_percent,1.75,15.343058035714291,5906.0,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,53700.703125000015,0.25,134.25175781250005,1.6501878903471057,0.0025,3.0,False,53663.203125000015
150,2024-11-20,long,2,2024-11-20 10:30:00-05:00,5891.25,5900.48125,2024-11-20 13:30:00-05:00,5900.625,mixed_trailing_stop,56.25,112.5,112.5,58912.5,9.375,37.5,93.75,5.0,88.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-11-20 09:30:00-05:00,3,risk_percent,11.25,2.385031250000001,5880.0,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,53663.203125000015,0.25,134.15800781250005,1.0978192983145745,0.0025,3.0,False,53751.953125000015
151,2024-11-21,long,3,2024-11-21 10:30:00-05:00,5910.25,5967.13125,2024-11-21 14:30:00-05:00,5952.184375,mixed_partial_time_stop,10.0,30.0,30.0,88653.75,41.93437499999982,167.73749999999927,629.0156249999973,7.5,621.5156249999973,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-11-21 09:30:00-05:00,4,risk_percent,2.0,13.437988281250004,5908.25,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,53751.953125000015,0.25,134.37988281250003,1.6493121616220336,0.0025,3.0,False,54373.468750000015
