trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,overlay_variant,overlay_family,overlay_exit_reason,overlay_state_pre,day_trade_number,net_pnl_r
857,2024-06-11,long,1,2024-06-11 10:32:00-04:00,19088.5,18994.25,19277.0,2024-06-11 16:00:00-04:00,19229.75,time_exit,,,,190.24,190.24,190.24,19088.5,,141.25,565.0,282.5,1.24,281.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.478448275862069
858,2024-06-12,long,1,2024-06-12 10:15:00-04:00,19509.5,19374.0,19780.5,2024-06-12 16:00:00-04:00,19487.75,time_exit,,,,272.74,272.74,272.74,19509.5,,-21.75,-87.0,-43.5,1.24,-44.74,max_trades_1,block_3_sequence_logic,,neutral,1,-0.16403901151279607
859,2024-06-13,short,1,2024-06-13 10:11:00-04:00,19612.5,19664.25,19509.0,2024-06-13 12:26:00-04:00,19509.25,target,,,,105.24,105.24,105.24,19612.5,,103.25,413.0,206.5,1.24,205.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9503990877993158
860,2024-06-17,long,1,2024-06-17 10:11:00-04:00,19712.75,19639.75,19858.75,2024-06-17 13:15:00-04:00,19858.5,target,,,,147.74,147.74,147.74,19712.75,,145.75,583.0,291.5,1.24,290.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9646676594016514
861,2024-06-18,short,1,2024-06-18 10:46:00-04:00,19884.25,19944.25,19764.25,2024-06-18 13:45:00-04:00,19944.5,stop,,,,121.74,121.74,121.74,19884.25,,-60.25,-241.0,-120.5,1.24,-121.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
862,2024-06-20,short,1,2024-06-20 10:10:00-04:00,19918.5,19989.25,19777.0,2024-06-20 12:30:00-04:00,19777.25,target,,,,143.24,143.24,143.24,19918.5,,141.25,565.0,282.5,1.24,281.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9635576654565763
863,2024-06-24,long,1,2024-06-24 10:02:00-04:00,19986.25,19866.25,20226.25,2024-06-24 10:43:00-04:00,19866.0,stop,,,,241.74,241.74,241.74,19986.25,,-120.25,-481.0,-240.5,1.24,-241.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
864,2024-06-25,long,1,2024-06-25 10:03:00-04:00,19858.0,19791.75,19990.5,2024-06-25 16:00:00-04:00,19968.25,time_exit,,,,134.24,134.24,134.24,19858.0,,110.25,441.0,220.5,1.24,219.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.6333432657926101
865,2024-06-26,long,1,2024-06-26 10:07:00-04:00,20004.0,19918.0,20176.0,2024-06-26 11:11:00-04:00,19917.75,stop,,,,173.74,173.74,173.74,20004.0,,-86.25,-345.0,-172.5,1.24,-173.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
866,2024-06-27,long,1,2024-06-27 10:15:00-04:00,20111.0,19989.25,20354.5,2024-06-27 11:28:00-04:00,19989.0,stop,,,,245.24,245.24,245.24,20111.0,,-122.0,-488.0,-244.0,1.24,-245.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
867,2024-06-28,long,1,2024-06-28 10:01:00-04:00,20168.75,20038.5,20429.25,2024-06-28 12:16:00-04:00,20038.25,stop,,,,262.24,262.24,262.24,20168.75,,-130.5,-522.0,-261.0,1.24,-262.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
868,2024-07-01,short,1,2024-07-01 10:14:00-04:00,19834.25,19986.25,19530.25,2024-07-01 12:08:00-04:00,19986.5,stop,,,,305.74,305.74,305.74,19834.25,,-152.25,-609.0,-304.5,1.24,-305.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
869,2024-07-02,long,1,2024-07-02 10:51:00-04:00,20104.75,19976.0,20362.25,2024-07-02 16:00:00-04:00,20245.25,time_exit,,,,259.24,259.24,259.24,20104.75,,140.5,562.0,281.0,1.24,279.76,max_trades_1,block_3_sequence_logic,,neutral,1,1.079154451473538
870,2024-07-03,long,1,2024-07-03 10:17:00-04:00,20288.25,20215.5,20433.75,2024-07-03 13:04:00-04:00,20433.5,target,,,,147.24,147.24,147.24,20288.25,,145.25,581.0,290.5,1.24,289.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9645476772616135
871,2024-07-05,long,1,2024-07-05 10:01:00-04:00,20529.5,20427.5,20733.5,2024-07-05 16:00:00-04:00,20612.75,time_exit,,,,205.74,205.74,205.74,20529.5,,83.25,333.0,166.5,1.24,165.26,max_trades_1,block_3_sequence_logic,,neutral,1,0.8032468163701759
872,2024-07-08,short,1,2024-07-08 10:37:00-04:00,20596.0,20654.5,20479.0,2024-07-08 11:22:00-04:00,20654.75,stop,,,,118.74,118.74,118.74,20596.0,,-58.75,-235.0,-117.5,1.24,-118.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
873,2024-07-09,short,1,2024-07-09 10:25:00-04:00,20718.25,20765.0,20624.75,2024-07-09 13:24:00-04:00,20625.0,target,,,,95.24,95.24,95.24,20718.25,,93.25,373.0,186.5,1.24,185.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9451910961780765
874,2024-07-10,long,1,2024-07-10 10:06:00-04:00,20779.0,20721.0,20895.0,2024-07-10 11:00:00-04:00,20720.75,stop,,,,117.74,117.74,117.74,20779.0,,-58.25,-233.0,-116.5,1.24,-117.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
875,2024-07-11,short,1,2024-07-11 10:10:00-04:00,20814.25,20902.75,20637.25,2024-07-11 10:50:00-04:00,20637.5,target,,,,178.74,178.74,178.74,20814.25,,176.75,707.0,353.5,1.24,352.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.97079556898288
876,2024-07-12,long,1,2024-07-12 10:01:00-04:00,20569.5,20424.75,20859.0,2024-07-12 16:00:00-04:00,20546.0,time_exit,,,,291.24,291.24,291.24,20569.5,,-23.5,-94.0,-47.0,1.24,-48.24,max_trades_1,block_3_sequence_logic,,neutral,1,-0.16563658838071693
877,2024-07-15,long,1,2024-07-15 10:10:00-04:00,20668.5,20581.0,20843.5,2024-07-15 13:33:00-04:00,20580.75,stop,,,,176.74,176.74,176.74,20668.5,,-87.75,-351.0,-175.5,1.24,-176.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
878,2024-07-16,short,1,2024-07-16 10:02:00-04:00,20560.75,20684.5,20313.25,2024-07-16 16:00:00-04:00,20596.75,time_exit,,,,249.24,249.24,249.24,20560.75,,-36.0,-144.0,-72.0,1.24,-73.24,max_trades_1,block_3_sequence_logic,,neutral,1,-0.2938533140747873
879,2024-07-17,short,1,2024-07-17 10:01:00-04:00,20180.25,20282.0,19976.75,2024-07-17 16:00:00-04:00,19977.0,target,,,,205.24,205.24,205.24,20180.25,,203.25,813.0,406.5,1.24,405.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9745663613330733
880,2024-07-18,short,1,2024-07-18 10:32:00-04:00,19993.75,20149.75,19681.75,2024-07-18 16:00:00-04:00,19882.5,time_exit,,,,313.74,313.74,313.74,19993.75,,111.25,445.0,222.5,1.24,221.26,max_trades_1,block_3_sequence_logic,,neutral,1,0.7052336329444763
881,2024-07-19,short,1,2024-07-19 10:28:00-04:00,19814.25,19977.25,19488.25,2024-07-19 16:00:00-04:00,19726.25,time_exit,,,,327.74,327.74,327.74,19814.25,,88.0,352.0,176.0,1.24,174.76,max_trades_1,block_3_sequence_logic,,neutral,1,0.5332275584304631
882,2024-07-22,short,1,2024-07-22 11:20:00-04:00,19880.5,20027.25,19587.0,2024-07-22 14:09:00-04:00,20027.5,stop,,,,295.24,295.24,295.24,19880.5,,-147.0,-588.0,-294.0,1.24,-295.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
883,2024-07-23,long,1,2024-07-23 10:22:00-04:00,20042.5,19932.75,20262.0,2024-07-23 10:51:00-04:00,19932.5,stop,,,,221.24,221.24,221.24,20042.5,,-110.0,-440.0,-220.0,1.24,-221.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
884,2024-07-24,short,1,2024-07-24 10:02:00-04:00,19495.25,19655.5,19174.75,2024-07-24 15:55:00-04:00,19175.0,target,,,,322.24,322.24,322.24,19495.25,,320.25,1281.0,640.5,1.24,639.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9838008937437934
885,2024-07-30,short,1,2024-07-30 10:02:00-04:00,19181.25,19319.75,18904.25,2024-07-30 12:36:00-04:00,18904.5,target,,,,278.74,278.74,278.74,19181.25,,276.75,1107.0,553.5,1.24,552.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.981272870775633
886,2024-08-07,short,1,2024-08-07 11:45:00-04:00,18389.5,18559.0,18050.5,2024-08-07 14:13:00-04:00,18050.75,target,,,,340.74,340.74,340.74,18389.5,,338.75,1355.0,677.5,1.24,676.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9846804014791335
887,2024-08-12,long,1,2024-08-12 10:17:00-04:00,18674.25,18523.5,18975.75,2024-08-12 16:00:00-04:00,18653.75,time_exit,,,,303.24,303.24,303.24,18674.25,,-20.5,-82.0,-41.0,1.24,-42.24,max_trades_1,block_3_sequence_logic,,neutral,1,-0.13929560743965178
888,2024-08-13,long,1,2024-08-13 10:13:00-04:00,18917.0,18815.25,19120.5,2024-08-13 16:00:00-04:00,19087.75,time_exit,,,,205.24,205.24,205.24,18917.0,,170.75,683.0,341.5,1.24,340.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.6578639641395438
889,2024-08-14,short,1,2024-08-14 10:11:00-04:00,19002.25,19175.5,18655.75,2024-08-14 11:53:00-04:00,19175.75,stop,,,,348.24,348.24,348.24,19002.25,,-173.5,-694.0,-347.0,1.24,-348.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
890,2024-08-15,long,1,2024-08-15 10:02:00-04:00,19475.25,19335.75,19754.25,2024-08-15 16:00:00-04:00,19587.25,time_exit,,,,280.74,280.74,280.74,19475.25,,112.0,448.0,224.0,1.24,222.76,max_trades_1,block_3_sequence_logic,,neutral,1,0.7934743891144831
891,2024-08-16,long,1,2024-08-16 10:07:00-04:00,19557.0,19462.0,19747.0,2024-08-16 16:00:00-04:00,19604.25,time_exit,,,,191.74,191.74,191.74,19557.0,,47.25,189.0,94.5,1.24,93.26,max_trades_1,block_3_sequence_logic,,neutral,1,0.4863878168352978
892,2024-08-19,short,1,2024-08-19 10:20:00-04:00,19534.25,19625.0,19352.75,2024-08-19 10:32:00-04:00,19625.25,stop,,,,183.24,183.24,183.24,19534.25,,-91.0,-364.0,-182.0,1.24,-183.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
893,2024-08-20,short,1,2024-08-20 10:29:00-04:00,19807.5,19925.25,19572.0,2024-08-20 16:00:00-04:00,19822.5,time_exit,,,,237.24,237.24,237.24,19807.5,,-15.0,-60.0,-30.0,1.24,-31.24,max_trades_1,block_3_sequence_logic,,neutral,1,-0.13168099814533804
894,2024-08-21,long,1,2024-08-21 10:01:00-04:00,19897.25,19812.75,20066.25,2024-08-21 10:52:00-04:00,19812.5,stop,,,,170.74,170.74,170.74,19897.25,,-84.75,-339.0,-169.5,1.24,-170.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
895,2024-08-22,short,1,2024-08-22 10:08:00-04:00,19938.25,20026.25,19762.25,2024-08-22 11:38:00-04:00,19762.5,target,,,,177.74,177.74,177.74,19938.25,,175.75,703.0,351.5,1.24,350.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9706312591425676
896,2024-08-23,long,1,2024-08-23 10:01:00-04:00,19818.5,19706.0,20043.5,2024-08-23 10:48:00-04:00,19705.75,stop,,,,226.74,226.74,226.74,19818.5,,-112.75,-451.0,-225.5,1.24,-226.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
897,2024-08-26,short,1,2024-08-26 10:02:00-04:00,19707.0,19802.0,19517.0,2024-08-26 10:38:00-04:00,19517.25,target,,,,191.74,191.74,191.74,19707.0,,189.75,759.0,379.5,1.24,378.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9727756336705955
898,2024-08-27,long,1,2024-08-27 10:11:00-04:00,19579.5,19441.25,19856.0,2024-08-27 16:00:00-04:00,19653.75,time_exit,,,,278.24,278.24,278.24,19579.5,,74.25,297.0,148.5,1.24,147.26,max_trades_1,block_3_sequence_logic,,neutral,1,0.5292553191489361
899,2024-08-28,short,1,2024-08-28 10:44:00-04:00,19526.0,19657.25,19263.5,2024-08-28 16:00:00-04:00,19394.25,time_exit,,,,264.24,264.24,264.24,19526.0,,131.75,527.0,263.5,1.24,262.26,max_trades_1,block_3_sequence_logic,,neutral,1,0.9925068119891007
900,2024-08-30,long,1,2024-08-30 10:01:00-04:00,19613.5,19512.5,19815.5,2024-08-30 10:57:00-04:00,19512.25,stop,,,,203.74,203.74,203.74,19613.5,,-101.25,-405.0,-202.5,1.24,-203.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
901,2024-09-09,long,1,2024-09-09 10:11:00-04:00,18713.25,18604.5,18930.75,2024-09-09 10:30:00-04:00,18604.25,stop,,,,219.24,219.24,219.24,18713.25,,-109.0,-436.0,-218.0,1.24,-219.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
902,2024-09-13,long,1,2024-09-13 10:08:00-04:00,19504.5,19395.5,19722.5,2024-09-13 16:00:00-04:00,19519.25,time_exit,,,,219.74,219.74,219.74,19504.5,,14.75,59.0,29.5,1.24,28.26,max_trades_1,block_3_sequence_logic,,neutral,1,0.12860653499590424
903,2024-09-16,short,1,2024-09-16 10:35:00-04:00,19311.5,19464.5,19005.5,2024-09-16 16:00:00-04:00,19430.5,time_exit,,,,307.74,307.74,307.74,19311.5,,-119.0,-476.0,-238.0,1.24,-239.24,max_trades_1,block_3_sequence_logic,,neutral,1,-0.7774095015272633
904,2024-09-17,long,1,2024-09-17 10:46:00-04:00,19605.5,19474.75,19867.0,2024-09-17 12:18:00-04:00,19474.5,stop,,,,263.24,263.24,263.24,19605.5,,-131.0,-524.0,-262.0,1.24,-263.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
905,2024-09-18,short,1,2024-09-18 10:12:00-04:00,19423.5,19498.75,19273.0,2024-09-18 14:00:00-04:00,19499.0,stop,,,,152.24,152.24,152.24,19423.5,,-75.5,-302.0,-151.0,1.24,-152.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
906,2024-09-19,long,1,2024-09-19 10:18:00-04:00,19835.0,19726.25,20052.5,2024-09-19 16:00:00-04:00,19843.75,time_exit,,,,219.24,219.24,219.24,19835.0,,8.75,35.0,17.5,1.24,16.26,max_trades_1,block_3_sequence_logic,,neutral,1,0.07416529830322934
907,2024-09-23,long,1,2024-09-23 10:24:00-04:00,20110.0,20031.25,20267.5,2024-09-23 13:01:00-04:00,20031.0,stop,,,,159.24,159.24,159.24,20110.0,,-79.0,-316.0,-158.0,1.24,-159.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
908,2024-09-24,short,1,2024-09-24 10:01:00-04:00,20038.25,20154.5,19805.75,2024-09-24 11:45:00-04:00,20154.75,stop,,,,234.24,234.24,234.24,20038.25,,-116.5,-466.0,-233.0,1.24,-234.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
909,2024-09-25,long,1,2024-09-25 10:03:00-04:00,20238.0,20137.75,20438.5,2024-09-25 13:00:00-04:00,20137.5,stop,,,,202.24,202.24,202.24,20238.0,,-100.5,-402.0,-201.0,1.24,-202.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
910,2024-09-26,short,1,2024-09-26 10:07:00-04:00,20396.75,20518.5,20153.25,2024-09-26 16:00:00-04:00,20349.25,time_exit,,,,245.24,245.24,245.24,20396.75,,47.5,190.0,95.0,1.24,93.76,max_trades_1,block_3_sequence_logic,,neutral,1,0.38231936062632527
911,2024-09-27,short,1,2024-09-27 10:17:00-04:00,20307.75,20383.5,20156.25,2024-09-27 16:00:00-04:00,20216.75,time_exit,,,,153.24,153.24,153.24,20307.75,,91.0,364.0,182.0,1.24,180.76,max_trades_1,block_3_sequence_logic,,neutral,1,1.17958757504568
912,2024-09-30,short,1,2024-09-30 10:15:00-04:00,20168.0,20264.5,19975.0,2024-09-30 15:55:00-04:00,20264.75,stop,,,,194.74,194.74,194.74,20168.0,,-96.75,-387.0,-193.5,1.24,-194.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
913,2024-10-02,long,1,2024-10-02 10:12:00-04:00,19971.5,19833.0,20248.5,2024-10-02 16:00:00-04:00,20013.5,time_exit,,,,278.74,278.74,278.74,19971.5,,42.0,168.0,84.0,1.24,82.76,max_trades_1,block_3_sequence_logic,,neutral,1,0.29690751237712565
914,2024-10-03,long,1,2024-10-03 10:01:00-04:00,20054.25,19894.0,20374.75,2024-10-03 13:00:00-04:00,19893.75,stop,,,,322.24,322.24,322.24,20054.25,,-160.5,-642.0,-321.0,1.24,-322.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
915,2024-10-07,long,1,2024-10-07 10:20:00-04:00,20169.0,20088.25,20330.5,2024-10-07 14:30:00-04:00,20088.0,stop,,,,163.24,163.24,163.24,20169.0,,-81.0,-324.0,-162.0,1.24,-163.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
916,2024-10-08,long,1,2024-10-08 10:01:00-04:00,20192.25,20069.0,20438.75,2024-10-08 16:00:00-04:00,20286.25,time_exit,,,,248.24,248.24,248.24,20192.25,,94.0,376.0,188.0,1.24,186.76,max_trades_1,block_3_sequence_logic,,neutral,1,0.7523364485981308
917,2024-10-09,long,1,2024-10-09 10:12:00-04:00,20302.0,20237.75,20430.5,2024-10-09 11:50:00-04:00,20430.25,target,,,,130.24,130.24,130.24,20302.0,,128.25,513.0,256.5,1.24,255.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9599201474201473
918,2024-10-10,long,1,2024-10-10 10:06:00-04:00,20397.5,20300.75,20591.0,2024-10-10 16:00:00-04:00,20427.75,time_exit,,,,195.24,195.24,195.24,20397.5,,30.25,121.0,60.5,1.24,59.26,max_trades_1,block_3_sequence_logic,,neutral,1,0.3035238680598238
919,2024-10-11,long,1,2024-10-11 10:07:00-04:00,20389.25,20312.75,20542.25,2024-10-11 16:00:00-04:00,20448.75,time_exit,,,,154.74,154.74,154.74,20389.25,,59.5,238.0,119.0,1.24,117.76,max_trades_1,block_3_sequence_logic,,neutral,1,0.761018482616001
920,2024-10-14,short,1,2024-10-14 11:29:00-04:00,20537.75,20671.75,20269.75,2024-10-14 16:00:00-04:00,20615.0,time_exit,,,,269.74,269.74,269.74,20537.75,,-77.25,-309.0,-154.5,1.24,-155.74,max_trades_1,block_3_sequence_logic,,neutral,1,-0.5773708015125677
921,2024-10-15,short,1,2024-10-15 10:13:00-04:00,20595.0,20659.75,20465.5,2024-10-15 10:33:00-04:00,20465.75,target,,,,131.24,131.24,131.24,20595.0,,129.25,517.0,258.5,1.24,257.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9602255409935994
922,2024-10-18,long,1,2024-10-18 10:10:00-04:00,20514.25,20432.5,20677.75,2024-10-18 16:00:00-04:00,20483.5,time_exit,,,,165.24,165.24,165.24,20514.25,,-30.75,-123.0,-61.5,1.24,-62.74,max_trades_1,block_3_sequence_logic,,neutral,1,-0.3796901476640039
923,2024-10-21,long,1,2024-10-21 10:04:00-04:00,20509.5,20422.5,20683.5,2024-10-21 10:40:00-04:00,20422.25,stop,,,,175.74,175.74,175.74,20509.5,,-87.25,-349.0,-174.5,1.24,-175.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
924,2024-10-22,long,1,2024-10-22 10:07:00-04:00,20503.5,20368.25,20774.0,2024-10-22 16:00:00-04:00,20524.0,time_exit,,,,272.24,272.24,272.24,20503.5,,20.5,82.0,41.0,1.24,39.76,max_trades_1,block_3_sequence_logic,,neutral,1,0.1460476050543638
925,2024-10-23,short,1,2024-10-23 10:03:00-04:00,20403.25,20463.25,20283.25,2024-10-23 12:20:00-04:00,20283.5,target,,,,121.74,121.74,121.74,20403.25,,119.75,479.0,239.5,1.24,238.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9571217348447512
926,2024-10-24,short,1,2024-10-24 11:48:00-04:00,20291.25,20377.25,20119.25,2024-10-24 13:04:00-04:00,20377.5,stop,,,,173.74,173.74,173.74,20291.25,,-86.25,-345.0,-172.5,1.24,-173.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
927,2024-10-25,long,1,2024-10-25 10:01:00-04:00,20665.75,20489.5,21018.25,2024-10-25 13:44:00-04:00,20489.25,stop,,,,354.24,354.24,354.24,20665.75,,-176.5,-706.0,-353.0,1.24,-354.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
928,2024-10-28,short,1,2024-10-28 11:59:00-04:00,20524.75,20627.5,20319.25,2024-10-28 16:00:00-04:00,20494.5,time_exit,,,,207.24,207.24,207.24,20524.75,,30.25,121.0,60.5,1.24,59.26,max_trades_1,block_3_sequence_logic,,neutral,1,0.2859486585601235
929,2024-10-29,long,1,2024-10-29 10:04:00-04:00,20531.75,20431.5,20732.25,2024-10-29 15:22:00-04:00,20732.0,target,,,,202.24,202.24,202.24,20531.75,,200.25,801.0,400.5,1.24,399.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.974189082278481
930,2024-10-30,long,1,2024-10-30 10:20:00-04:00,20679.5,20542.5,20953.5,2024-10-30 15:54:00-04:00,20542.25,stop,,,,275.74,275.74,275.74,20679.5,,-137.25,-549.0,-274.5,1.24,-275.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
931,2024-10-31,short,1,2024-10-31 10:02:00-04:00,20142.25,20369.5,19687.75,2024-10-31 16:00:00-04:00,20031.75,time_exit,,,,456.24,456.24,456.24,20142.25,,110.5,442.0,221.0,1.24,219.76,max_trades_1,block_3_sequence_logic,,neutral,1,0.48167631071365946
932,2024-11-01,long,1,2024-11-01 10:08:00-04:00,20182.0,20056.75,20432.5,2024-11-01 16:00:00-04:00,20164.0,time_exit,,,,252.24,252.24,252.24,20182.0,,-18.0,-72.0,-36.0,1.24,-37.24,max_trades_1,block_3_sequence_logic,,neutral,1,-0.1476371709483032
933,2024-11-04,long,1,2024-11-04 10:02:00-05:00,20145.0,20012.75,20409.5,2024-11-04 16:00:00-05:00,20087.75,time_exit,,,,266.24,266.24,266.24,20145.0,,-57.25,-229.0,-114.5,1.24,-115.74,max_trades_1,block_3_sequence_logic,,neutral,1,-0.43472055288461536
934,2024-11-05,long,1,2024-11-05 10:01:00-05:00,20303.25,20146.5,20616.75,2024-11-05 16:00:00-05:00,20346.0,time_exit,,,,315.24,315.24,315.24,20303.25,,42.75,171.0,85.5,1.24,84.26,max_trades_1,block_3_sequence_logic,,neutral,1,0.26728841517573915
935,2024-11-06,long,1,2024-11-06 10:32:00-05:00,20819.0,20643.0,21171.0,2024-11-06 16:00:00-05:00,20914.0,time_exit,,,,353.74,353.74,353.74,20819.0,,95.0,380.0,190.0,1.24,188.76,max_trades_1,block_3_sequence_logic,,neutral,1,0.5336122575903205
936,2024-11-07,long,1,2024-11-07 10:06:00-05:00,21121.75,21003.25,21358.75,2024-11-07 16:00:00-05:00,21222.5,time_exit,,,,238.74,238.74,238.74,21121.75,,100.75,403.0,201.5,1.24,200.26,max_trades_1,block_3_sequence_logic,,neutral,1,0.8388204741559855
937,2024-11-08,short,1,2024-11-08 10:07:00-05:00,21175.5,21232.5,21061.5,2024-11-08 11:55:00-05:00,21232.75,stop,,,,115.74,115.74,115.74,21175.5,,-57.25,-229.0,-114.5,1.24,-115.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
938,2024-11-11,short,1,2024-11-11 10:02:00-05:00,21161.75,21293.0,20899.25,2024-11-11 16:00:00-05:00,21212.0,time_exit,,,,264.24,264.24,264.24,21161.75,,-50.25,-201.0,-100.5,1.24,-101.74,max_trades_1,block_3_sequence_logic,,neutral,1,-0.385028761731759
939,2024-11-12,short,1,2024-11-12 11:10:00-05:00,21181.25,21252.75,21038.25,2024-11-12 16:00:00-05:00,21190.0,time_exit,,,,144.74,144.74,144.74,21181.25,,-8.75,-35.0,-17.5,1.24,-18.74,max_trades_1,block_3_sequence_logic,,neutral,1,-0.12947353875915432
940,2024-11-13,short,1,2024-11-13 10:01:00-05:00,21110.75,21185.25,20961.75,2024-11-13 12:08:00-05:00,21185.5,stop,,,,150.74,150.74,150.74,21110.75,,-74.75,-299.0,-149.5,1.24,-150.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
941,2024-11-14,short,1,2024-11-14 10:20:00-05:00,21040.75,21175.0,20772.25,2024-11-14 16:00:00-05:00,21008.5,time_exit,,,,270.24,270.24,270.24,21040.75,,32.25,129.0,64.5,1.24,63.26,max_trades_1,block_3_sequence_logic,,neutral,1,0.2340882178804026
942,2024-11-15,short,1,2024-11-15 10:02:00-05:00,20674.0,20774.5,20473.0,2024-11-15 12:50:00-05:00,20473.25,target,,,,202.74,202.74,202.74,20674.0,,200.75,803.0,401.5,1.24,400.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9742527374963006
943,2024-11-18,long,1,2024-11-18 10:05:00-05:00,20587.25,20500.0,20761.75,2024-11-18 16:00:00-05:00,20635.75,time_exit,,,,176.24,176.24,176.24,20587.25,,48.5,194.0,97.0,1.24,95.76,max_trades_1,block_3_sequence_logic,,neutral,1,0.5433499773036768
944,2024-11-19,long,1,2024-11-19 10:30:00-05:00,20602.5,20507.5,20792.5,2024-11-19 13:56:00-05:00,20792.25,target,,,,191.74,191.74,191.74,20602.5,,189.75,759.0,379.5,1.24,378.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9727756336705955
945,2024-11-20,short,1,2024-11-20 10:03:00-05:00,20611.75,20756.5,20322.25,2024-11-20 15:55:00-05:00,20756.75,stop,,,,291.24,291.24,291.24,20611.75,,-145.0,-580.0,-290.0,1.24,-291.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
946,2024-11-26,short,1,2024-11-26 11:50:00-05:00,20930.0,21025.5,20739.0,2024-11-26 16:00:00-05:00,21002.0,time_exit,,,,192.74,192.74,192.74,20930.0,,-72.0,-288.0,-144.0,1.24,-145.24,max_trades_1,block_3_sequence_logic,,neutral,1,-0.7535540105842067
947,2024-11-27,short,1,2024-11-27 10:02:00-05:00,20829.25,20940.25,20607.25,2024-11-27 16:00:00-05:00,20823.5,time_exit,,,,223.74,223.74,223.74,20829.25,,5.75,23.0,11.5,1.24,10.26,max_trades_1,block_3_sequence_logic,,neutral,1,0.045856798069187445
948,2024-11-29,long,1,2024-11-29 10:01:00-05:00,20924.25,20805.25,21162.25,2024-11-29 13:14:00-05:00,20991.25,eod_exit,,,,239.74,239.74,239.74,20924.25,,67.0,268.0,134.0,1.24,132.76,max_trades_1,block_3_sequence_logic,,neutral,1,0.5537665804621673
949,2024-12-02,long,1,2024-12-02 10:01:00-05:00,21176.75,21026.0,21478.25,2024-12-02 16:00:00-05:00,21222.5,time_exit,,,,303.24,303.24,303.24,21176.75,,45.75,183.0,91.5,1.24,90.26,max_trades_1,block_3_sequence_logic,,neutral,1,0.29765202479883923
950,2024-12-03,long,1,2024-12-03 10:02:00-05:00,21221.75,21134.25,21396.75,2024-12-03 16:00:00-05:00,21278.5,time_exit,,,,176.74,176.74,176.74,21221.75,,56.75,227.0,113.5,1.24,112.26,max_trades_1,block_3_sequence_logic,,neutral,1,0.6351703066651578
