simulation_mode,variant,base_variant,source_variant_name,leverage_factor,run_id,start_session_date,status,pass,fail,expire,failure_reason,days_to_pass,days_to_fail,cycle_trading_days,trading_days_elapsed,calendar_days_elapsed,daily_loss_limit_breached,trailing_drawdown_breached,final_profit_usd,final_equity_usd
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1449,,pass,True,False,False,,5.0,,5.0,5,5,False,False,4052.25,54052.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1450,,fail,False,True,False,trailing_drawdown,,8.0,8.0,8,10,False,True,-1840.5,48159.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1451,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1066.5,48933.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1452,,fail,False,True,False,trailing_drawdown,,18.0,18.0,18,40,False,True,349.5,50349.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1453,,pass,True,False,False,,4.0,,4.0,4,4,False,False,3136.5,53136.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1454,,pass,True,False,False,,6.0,,6.0,6,13,False,False,3981.0,53981.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1455,,fail,False,True,False,trailing_drawdown,,21.0,21.0,21,24,False,True,-657.0,49343.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1456,,fail,False,True,False,daily_loss_limit,,7.0,7.0,7,14,True,False,-1073.25,48926.75
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1457,,pass,True,False,False,,6.0,,6.0,6,7,False,False,3118.5,53118.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1458,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,3,True,True,-2283.0,47717.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1459,,fail,False,True,False,trailing_drawdown,,10.0,10.0,10,10,False,True,-1469.25,48530.75
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1460,,fail,False,True,False,daily_loss_limit,,8.0,8.0,8,14,True,False,-272.25,49727.75
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1461,,pass,True,False,False,,6.0,,6.0,6,6,False,False,3011.25,53011.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1462,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,5,True,False,98.25,50098.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1463,,fail,False,True,False,trailing_drawdown,,5.0,5.0,5,5,False,True,-2182.5,47817.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1464,,pass,True,False,False,,6.0,,6.0,6,10,False,False,4664.25,54664.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1465,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,3,True,False,-1452.75,48547.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1466,,fail,False,True,False,trailing_drawdown,,10.0,10.0,10,31,False,True,-1438.5,48561.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1467,,pass,True,False,False,,7.0,,7.0,7,23,False,False,3838.5,53838.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1468,,pass,True,False,False,,10.0,,10.0,10,14,False,False,3489.0,53489.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1469,,fail,False,True,False,daily_loss_limit,,4.0,4.0,4,8,True,False,297.0,50297.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1470,,fail,False,True,False,daily_loss_limit,,6.0,6.0,6,6,True,False,-92.25,49907.75
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1471,,pass,True,False,False,,20.0,,20.0,20,32,False,False,3030.0,53030.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1472,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,2,True,False,163.5,50163.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1473,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,4,True,False,98.25,50098.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1474,,fail,False,True,False,daily_loss_limit,,12.0,12.0,12,16,True,False,-955.5,49044.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1475,,fail,False,True,False,trailing_drawdown,,5.0,5.0,5,5,False,True,69.0,50069.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1476,,fail,False,True,False,trailing_drawdown,,19.0,19.0,19,39,False,True,291.75,50291.75
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1477,,pass,True,False,False,,3.0,,3.0,3,12,False,False,3823.5,53823.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1478,,pass,True,False,False,,6.0,,6.0,6,6,False,False,3268.5,53268.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1479,,fail,False,True,False,daily_loss_limit,,7.0,7.0,7,10,True,False,1080.75,51080.75
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1480,,pass,True,False,False,,14.0,,14.0,14,18,False,False,3843.0,53843.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1481,,fail,False,True,False,daily_loss_limit,,4.0,4.0,4,5,True,False,-1224.75,48775.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1482,,pass,True,False,False,,6.0,,6.0,6,15,False,False,3072.0,53072.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1483,,pass,True,False,False,,7.0,,7.0,7,9,False,False,4356.0,54356.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1484,,pass,True,False,False,,4.0,,4.0,4,7,False,False,4116.75,54116.75
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1485,,fail,False,True,False,daily_loss_limit,,8.0,8.0,8,15,True,False,1259.25,51259.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1486,,pass,True,False,False,,12.0,,12.0,12,13,False,False,3330.75,53330.75
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1487,,pass,True,False,False,,9.0,,9.0,9,18,False,False,4098.75,54098.75
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1488,,pass,True,False,False,,9.0,,9.0,9,10,False,False,4129.5,54129.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1489,,fail,False,True,False,daily_loss_limit,,6.0,6.0,6,14,True,False,-264.0,49736.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1490,,pass,True,False,False,,7.0,,7.0,7,12,False,False,4112.25,54112.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1491,,fail,False,True,False,trailing_drawdown,,12.0,12.0,12,14,False,True,-143.25,49856.75
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1492,,pass,True,False,False,,17.0,,17.0,17,26,False,False,4601.25,54601.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1493,,fail,False,True,False,daily_loss_limit,,22.0,22.0,22,44,True,True,-1638.0,48362.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1494,,fail,False,True,False,daily_loss_limit,,9.0,9.0,9,29,True,False,-405.0,49595.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1495,,pass,True,False,False,,13.0,,13.0,13,16,False,False,3519.75,53519.75
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1496,,fail,False,True,False,trailing_drawdown,,16.0,16.0,16,26,False,True,15.0,50015.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1497,,fail,False,True,False,trailing_drawdown,,27.0,27.0,27,46,False,True,299.25,50299.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1498,,pass,True,False,False,,14.0,,14.0,14,14,False,False,3196.5,53196.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1499,,fail,False,True,False,trailing_drawdown,,3.0,3.0,3,8,False,True,-2133.75,47866.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1500,,pass,True,False,False,,6.0,,6.0,6,10,False,False,3663.0,53663.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1501,,pass,True,False,False,,9.0,,9.0,9,14,False,False,3090.75,53090.75
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1502,,fail,False,True,False,trailing_drawdown,,13.0,13.0,13,19,False,True,-1227.0,48773.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1503,,fail,False,True,False,daily_loss_limit,,6.0,6.0,6,15,True,False,1387.5,51387.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1504,,pass,True,False,False,,18.0,,18.0,18,21,False,False,3150.0,53150.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1505,,fail,False,True,False,daily_loss_limit,,5.0,5.0,5,13,True,False,351.0,50351.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1506,,fail,False,True,False,trailing_drawdown,,6.0,6.0,6,9,False,True,-714.75,49285.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1507,,fail,False,True,False,trailing_drawdown,,16.0,16.0,16,40,False,True,467.25,50467.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1508,,fail,False,True,False,trailing_drawdown,,6.0,6.0,6,9,False,True,-2160.75,47839.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1509,,pass,True,False,False,,4.0,,4.0,4,4,False,False,3570.0,53570.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1510,,fail,False,True,False,daily_loss_limit,,13.0,13.0,13,19,True,False,1107.0,51107.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1511,,pass,True,False,False,,4.0,,4.0,4,5,False,False,4290.0,54290.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1512,,fail,False,True,False,trailing_drawdown,,4.0,4.0,4,4,False,True,-2091.0,47909.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1513,,pass,True,False,False,,7.0,,7.0,7,7,False,False,3991.5,53991.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1514,,pass,True,False,False,,8.0,,8.0,8,9,False,False,3372.0,53372.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1515,,fail,False,True,False,trailing_drawdown,,11.0,11.0,11,24,False,True,-1230.75,48769.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1516,,fail,False,True,False,daily_loss_limit,,10.0,10.0,10,16,True,True,-498.0,49502.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1517,,pass,True,False,False,,5.0,,5.0,5,9,False,False,3233.25,53233.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1518,,fail,False,True,False,daily_loss_limit,,4.0,4.0,4,5,True,False,1059.0,51059.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1519,,pass,True,False,False,,6.0,,6.0,6,8,False,False,3285.75,53285.75
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1520,,fail,False,True,False,trailing_drawdown,,6.0,6.0,6,7,False,True,-949.5,49050.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1521,,pass,True,False,False,,8.0,,8.0,8,10,False,False,3451.5,53451.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1522,,fail,False,True,False,daily_loss_limit,,18.0,18.0,18,39,True,False,351.75,50351.75
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1523,,pass,True,False,False,,5.0,,5.0,5,8,False,False,3114.0,53114.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1524,,fail,False,True,False,trailing_drawdown,,4.0,4.0,4,9,False,True,-2562.75,47437.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1525,,pass,True,False,False,,6.0,,6.0,6,7,False,False,3519.0,53519.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1526,,pass,True,False,False,,5.0,,5.0,5,6,False,False,3450.0,53450.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1527,,fail,False,True,False,trailing_drawdown,,15.0,15.0,15,20,False,True,-1833.75,48166.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1528,,pass,True,False,False,,9.0,,9.0,9,31,False,False,3708.0,53708.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1529,,fail,False,True,False,daily_loss_limit,,13.0,13.0,13,21,True,True,-627.75,49372.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1530,,pass,True,False,False,,16.0,,16.0,16,30,False,False,3669.75,53669.75
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1531,,pass,True,False,False,,19.0,,19.0,19,27,False,False,3597.0,53597.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1532,,pass,True,False,False,,28.0,,28.0,28,50,False,False,3812.25,53812.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1533,,pass,True,False,False,,8.0,,8.0,8,13,False,False,3413.25,53413.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1534,,fail,False,True,False,daily_loss_limit,,4.0,4.0,4,11,True,False,-1062.75,48937.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1535,,fail,False,True,False,trailing_drawdown,,3.0,3.0,3,3,False,True,-2585.25,47414.75
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1536,,pass,True,False,False,,9.0,,9.0,9,10,False,False,4137.0,54137.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1537,,fail,False,True,False,trailing_drawdown,,10.0,10.0,10,17,False,True,168.0,50168.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1538,,fail,False,True,False,trailing_drawdown,,17.0,17.0,17,27,False,True,-507.0,49493.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1539,,pass,True,False,False,,5.0,,5.0,5,9,False,False,3673.5,53673.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1540,,pass,True,False,False,,4.0,,4.0,4,9,False,False,3448.5,53448.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1541,,pass,True,False,False,,26.0,,26.0,26,33,False,False,3247.5,53247.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1542,,pass,True,False,False,,10.0,,10.0,10,15,False,False,3475.5,53475.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1543,,fail,False,True,False,trailing_drawdown,,14.0,14.0,14,19,False,True,-611.25,49388.75
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1544,,pass,True,False,False,,12.0,,12.0,12,18,False,False,3090.0,53090.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1545,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,2,True,False,522.0,50522.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1546,,fail,False,True,False,trailing_drawdown,,5.0,5.0,5,5,False,True,-2563.5,47436.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1547,,fail,False,True,False,trailing_drawdown,,21.0,21.0,21,35,False,True,-2708.25,47291.75
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1548,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,3,True,False,-1002.0,48998.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1549,,fail,False,True,False,trailing_drawdown,,13.0,13.0,13,26,False,True,-2278.5,47721.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1550,,fail,False,True,False,trailing_drawdown,,3.0,3.0,3,3,False,True,-2178.0,47822.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1551,,pass,True,False,False,,4.0,,4.0,4,5,False,False,3570.0,53570.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1552,,fail,False,True,False,trailing_drawdown,,17.0,17.0,17,34,False,True,-1436.25,48563.75
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1553,,fail,False,True,False,daily_loss_limit,,15.0,15.0,15,29,True,False,1012.5,51012.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1554,,pass,True,False,False,,6.0,,6.0,6,10,False,False,3597.75,53597.75
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1555,,pass,True,False,False,,12.0,,12.0,12,17,False,False,3382.5,53382.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1556,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,2,True,False,-1804.5,48195.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1557,,pass,True,False,False,,6.0,,6.0,6,9,False,False,3435.75,53435.75
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1558,,fail,False,True,False,daily_loss_limit,,5.0,5.0,5,6,True,False,-492.75,49507.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1559,,pass,True,False,False,,9.0,,9.0,9,16,False,False,4036.5,54036.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1560,,pass,True,False,False,,34.0,,34.0,34,64,False,False,3088.5,53088.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1561,,pass,True,False,False,,10.0,,10.0,10,34,False,False,3145.5,53145.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1562,,fail,False,True,False,daily_loss_limit,,4.0,4.0,4,4,True,False,394.5,50394.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1563,,pass,True,False,False,,22.0,,22.0,22,25,False,False,3554.25,53554.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1564,,fail,False,True,False,daily_loss_limit,,10.0,10.0,10,17,True,True,-1258.5,48741.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1565,,fail,False,True,False,daily_loss_limit,,8.0,8.0,8,8,True,False,338.25,50338.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1566,,pass,True,False,False,,6.0,,6.0,6,6,False,False,3637.5,53637.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1567,,pass,True,False,False,,11.0,,11.0,11,17,False,False,3381.0,53381.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1568,,fail,False,True,False,daily_loss_limit,,5.0,5.0,5,5,True,False,1132.5,51132.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1569,,fail,False,True,False,daily_loss_limit,,12.0,12.0,12,24,True,False,615.0,50615.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1570,,pass,True,False,False,,27.0,,27.0,27,41,False,False,3424.5,53424.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1571,,fail,False,True,False,trailing_drawdown,,5.0,5.0,5,7,False,True,-1395.0,48605.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1572,,pass,True,False,False,,9.0,,9.0,9,14,False,False,3166.5,53166.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1573,,pass,True,False,False,,7.0,,7.0,7,10,False,False,3327.0,53327.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1574,,fail,False,True,False,trailing_drawdown,,21.0,21.0,21,51,False,True,412.5,50412.5
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1575,,fail,False,True,False,trailing_drawdown,,12.0,12.0,12,22,False,True,-795.75,49204.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1576,,pass,True,False,False,,17.0,,17.0,17,29,False,False,4433.25,54433.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1577,,fail,False,True,False,trailing_drawdown,,24.0,24.0,24,34,False,True,-375.75,49624.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1578,,fail,False,True,False,daily_loss_limit,,9.0,9.0,9,15,True,False,798.75,50798.75
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1579,,fail,False,True,False,trailing_drawdown,,4.0,4.0,4,7,False,True,-2415.75,47584.25
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1580,,fail,False,True,False,trailing_drawdown,,5.0,5.0,5,11,False,True,-1908.0,48092.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1581,,pass,True,False,False,,10.0,,10.0,10,21,False,False,3546.0,53546.0
block_bootstrap,sizing_3state_x1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.5,bootstrap_1582,,fail,False,True,False,daily_loss_limit,,7.0,7.0,7,10,True,False,327.75,50327.75
